,Unnamed: 0.1,Unnamed: 0.1.1,hs_code,Indent,Description,sc_names,full_desc,pos_kw,neg_kw
644,644,644,4421.91.80.33,5,Valued over $1.70/gross,,[ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ Clothespins ] && [ Spring-type ] && [ Valued over $1.70/gross ],article;spring;clothespins;bamboo;value;wood;type,clothes
645,645,645,4421.91.85.00,4,Other,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ Clothespins ] && [ ![ Spring-type ] ] ],article;clothespins;bamboo;wood,spring;clothes;type
646,646,646,4421.91.88.00,3,Canoe paddles,,[ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ Canoe paddles ],article;canoe paddle;bamboo;wood,clothes
647,647,647,,3,Other,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ ![ Canoe paddles ] && ![ Clothespins ] && ![ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ] && ![ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ] && ![ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ] && ![ Wood dowel pins ] ] ],article;bamboo;wood,shutter;dowel pin;small ware;tongue depressor;post;PRON hardware;clothespins;cream stick;pickets;ice cream;fence section;wood dowel;candy stick;wood blind;foregoing;canoe paddle;similar small;toothpick;paling;rail;skewer;shade;screen;mixer;clothes
648,648,648,4421.91.93.00,4,Theatrical &&  ballet &&  && operatic scenery && properties &&  including sets,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ ![ Canoe paddles ] && ![ Clothespins ] && ![ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ] && ![ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ] && ![ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ] && ![ Wood dowel pins ] ] ] && [ Theatrical &&  ballet &&  && operatic scenery && properties &&  including sets ],property;article;bamboo;operatic scenery;theatrical;wood;ballet,shutter;dowel pin;small ware;tongue depressor;post;PRON hardware;clothespins;cream stick;pickets;ice cream;fence section;wood dowel;candy stick;wood blind;foregoing;canoe paddle;similar small;toothpick;paling;rail;skewer;shade;screen;mixer;clothes
649,649,649,4421.91.94.00,4,Edge-glued lumber,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ ![ Canoe paddles ] && ![ Clothespins ] && ![ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ] && ![ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ] && ![ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ] && ![ Wood dowel pins ] ] ] && [ Edge-glued lumber ],article;glue lumber;bamboo;edge;wood,shutter;dowel pin;small ware;tongue depressor;post;PRON hardware;clothespins;cream stick;pickets;ice cream;fence section;wood dowel;candy stick;wood blind;foregoing;canoe paddle;similar small;toothpick;paling;rail;skewer;shade;screen;mixer;clothes
650,650,650,4421.91.97,4,Other,,[ [ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ ![ Canoe paddles ] && ![ Clothespins ] && ![ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ] && ![ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ] && ![ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ] && ![ Wood dowel pins ] ] ] && [ ![ Edge-glued lumber ] && ![ Theatrical &&  ballet &&  && operatic scenery && properties &&  including sets ] ] ],article;bamboo;wood,shutter;dowel pin;property;small ware;tongue depressor;post;PRON hardware;glue lumber;clothespins;cream stick;pickets;ice cream;fence section;wood dowel;operatic scenery;candy stick;wood blind;foregoing;canoe paddle;similar small;toothpick;edge;paling;rail;skewer;shade;theatrical;screen;mixer;ballet;clothes
651,651,651,4421.91.97.20,5,Pencil slats,,[ [ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ ![ Canoe paddles ] && ![ Clothespins ] && ![ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ] && ![ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ] && ![ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ] && ![ Wood dowel pins ] ] ] && [ ![ Edge-glued lumber ] && ![ Theatrical &&  ballet &&  && operatic scenery && properties &&  including sets ] ] ] && [ Pencil slats ],article;pencil slat;bamboo;wood,shutter;dowel pin;property;small ware;tongue depressor;post;PRON hardware;glue lumber;clothespins;cream stick;pickets;ice cream;fence section;wood dowel;operatic scenery;candy stick;wood blind;foregoing;canoe paddle;similar small;toothpick;edge;paling;rail;skewer;shade;theatrical;screen;mixer;ballet;clothes
652,652,652,4421.91.97.30,5,Burial caskets,,[ [ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ ![ Canoe paddles ] && ![ Clothespins ] && ![ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ] && ![ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ] && ![ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ] && ![ Wood dowel pins ] ] ] && [ ![ Edge-glued lumber ] && ![ Theatrical &&  ballet &&  && operatic scenery && properties &&  including sets ] ] ] && [ Burial caskets ],article;burial casket;bamboo;wood,shutter;dowel pin;property;small ware;tongue depressor;post;PRON hardware;glue lumber;clothespins;cream stick;pickets;ice cream;fence section;wood dowel;operatic scenery;candy stick;wood blind;foregoing;canoe paddle;similar small;toothpick;edge;paling;rail;skewer;shade;theatrical;screen;mixer;ballet;clothes
653,653,653,4421.91.97.70,5,Gates for confining children or pets,,[ [ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ ![ Canoe paddles ] && ![ Clothespins ] && ![ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ] && ![ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ] && ![ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ] && ![ Wood dowel pins ] ] ] && [ ![ Edge-glued lumber ] && ![ Theatrical &&  ballet &&  && operatic scenery && properties &&  including sets ] ] ] && [ Gates for confining children or pets ],gates;article;bamboo;wood;confine child;pet,shutter;dowel pin;property;small ware;tongue depressor;post;PRON hardware;glue lumber;clothespins;cream stick;pickets;ice cream;fence section;wood dowel;operatic scenery;candy stick;wood blind;foregoing;canoe paddle;similar small;toothpick;edge;paling;rail;skewer;shade;theatrical;screen;mixer;ballet;clothes
654,654,654,4421.91.97.80,5,Other,,[ [ [ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ Of bamboo ] && [ ![ Canoe paddles ] && ![ Clothespins ] && ![ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ] && ![ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ] && ![ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ] && ![ Wood dowel pins ] ] ] && [ ![ Edge-glued lumber ] && ![ Theatrical &&  ballet &&  && operatic scenery && properties &&  including sets ] ] ] && [ ![ Gates for confining children or pets ] && ![ Burial caskets ] && ![ Pencil slats ] ] ],article;bamboo;wood,shutter;dowel pin;property;burial casket;small ware;tongue depressor;post;PRON hardware;glue lumber;pencil slat;clothespins;cream stick;pickets;ice cream;fence section;wood dowel;operatic scenery;candy stick;wood blind;foregoing;canoe paddle;similar small;toothpick;edge;paling;rail;pet;skewer;shade;theatrical;screen;gate;mixer;confine child;ballet;clothes
655,655,655,4421.99,2,Other,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ],article;wood,bamboo;clothes
656,656,656,,3,Wood dowel pins,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Wood dowel pins ],article;wood dowel;dowel pin;wood,bamboo;clothes
657,657,657,,4,Plain,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Wood dowel pins ] && [ Plain ],dowel pin;article;plain;wood;wood dowel,bamboo;clothes
658,658,658,4421.99.10.00,5,Coniferous,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Wood dowel pins ] && [ Plain ] && [ Coniferous ],dowel pin;article;plain;wood;wood dowel;coniferous,bamboo;clothes
659,659,659,4421.99.15.00,5,Other,,[ [ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Wood dowel pins ] && [ Plain ] && [ ![ Coniferous ] ] ],dowel pin;article;plain;wood;wood dowel,coniferous;bamboo;clothes
660,660,660,4421.99.20.00,4,Sanded &&  grooved or otherwise advanced in condition,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Wood dowel pins ] && [ Sanded &&  grooved or otherwise advanced in condition ],dowel pin;article;condition;wood;wood dowel;groove,bamboo;clothes
661,661,661,,3,Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ],shutter;PRON hardware;article;foregoing;shade;screen;wood;wood blind,bamboo;clothes
662,662,662,4421.99.30.00,4,Consisting of wooden frames in the center of which are fixed louver boards or slats &&  with or without their hardware,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ] && [ Consisting of wooden frames in the center of which are fixed louver boards or slats &&  with or without their hardware ],shutter;fix louver;PRON hardware;article;foregoing;slat;wooden frame;shade;screen;louver board;center;wood;wood blind,bamboo;clothes
663,663,663,4421.99.40.00,4,Other,,[ [ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Wood blinds &&  shutters &&  screens && shades &&  all the foregoing with or without their hardware ] && [ ![ Consisting of wooden frames in the center of which are fixed louver boards or slats &&  with or without their hardware ] ] ],shutter;PRON hardware;article;foregoing;shade;screen;wood;wood blind,fix louver;slat;wooden frame;bamboo;louver board;center;clothes;PRON hardware
664,664,664,,3,Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ],skewer;toothpicks;article;small ware;cream stick;similar small;ice cream;tongue depressor;mixer;wood;candy stick,bamboo;clothes
665,665,665,4421.99.50.00,4,Toothpicks,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ] && [ Toothpicks ],skewer;toothpicks;article;small ware;cream stick;similar small;ice cream;toothpick;tongue depressor;mixer;wood;candy stick,bamboo;clothes
666,666,666,4421.99.60.00,4,Other,,[ [ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Toothpicks &&  skewers &&  candy sticks &&  ice cream sticks &&  tongue depressors &&  drink mixers && similar small wares ] && [ ![ Toothpicks ] ] ],skewer;toothpicks;article;small ware;cream stick;similar small;ice cream;tongue depressor;mixer;wood;candy stick,bamboo;clothes;toothpicks
667,667,667,4421.99.70,3,Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ],article;foregoing;pickets;paling;wood;rail;fence section;post,bamboo;clothes
668,668,668,4421.99.70.20,4,Assembled fence sections,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ] && [ Assembled fence sections ],article;foregoing;pickets;paling;wood;rail;fence section;post,bamboo;clothes
669,669,669,4421.99.70.40,4,Other,,[ [ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Pickets &&  palings &&  posts && rails &&  the foregoing which are sawn; assembled fence sections ] && [ ![ Assembled fence sections ] ] ],article;foregoing;pickets;paling;wood;rail;fence section;post,fence section;bamboo;clothes
670,670,670,,3,Clothespins,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Clothespins ],article;clothespin;wood,bamboo;clothes
671,671,671,4421.99.80,4,Spring-type,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Clothespins ] && [ Spring-type ],article;spring;clothespins;wood;type,bamboo;clothes
672,672,672,4421.99.80.24,5,Valued not over 80Â¢/gross,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Clothespins ] && [ Spring-type ] && [ Valued not over 80Â¢/gross ],article;spring;clothespins;value;wood;type,bamboo;clothes
673,673,673,4421.99.80.27,5,Valued over 80Â¢ but not over $1.35/gross,,[ [ [ Other articles of wood ] && [ ![ Clothes hangers ] ] ] && [ ![ Of bamboo ] ] ] && [ Clothespins ] && [ Spring-type ] && [ Valued over 80Â¢ but not over $1.35/gross ],article;spring;clothespins;value;wood;type,bamboo;clothes
